title,2億の失敗プロジェクトを経験したからこそ伝えたい要件定義前にやるべきこと│【リカイゼン】見積依頼・発注先探しのビジネスマッチングサイト
p,            開発トラブルを未然に防ぐ最も効果的な対策は、適切な人材を、適切な役職に就けることだ。業務システムの要件定義では、業務知識や業務管理知識を持つ人材の登用がカギを握る。現場からのアラートを受け付ける組織を設け、人格面で優れた人材を当てる工夫も必要だ。優れたプロジェクトチームを作ることが、トラブル防止の…
h3,      ［第8回］経営者の「思い付き」が迷走招く　理想と現実のすり合わせを怠るな
p,            先進的なITを導入すれば、たちどころに経営改善の効果が現れる。そんなストーリーに乗って、経営者がシステム開発の指示を出すケースがある。だが、経営者の指示が現場の実態と乖離したままでは、プロジェクトはいずれ行き詰まる。
h3,      ［第7回］予期せぬパッケージのサポート停止　OSのバージョンアップに追従できず
p,            オフコンのサポート停止を受けて、オープン系のパッケージソフトに移行する企業は多い。だが、パッケージベンダーが突然、サポート停止を宣言するリスクは意外に知られてない。停止の理由はベンダーの廃業や買収、OSの更新に追従できないなど様々だ。ユーザー企業はパッケージ導入に当たり、サポート停止のリスクを勘案…
h3,      ［第6回］契約書を巡るトラブルが多発　民法改正も踏まえ条文の精査を
p,            システム開発に当たり、ユーザー企業とITベンダーが交わす契約書。その条文の解釈を巡るトラブルが絶えない。大手ベンダーが用意した契約書だからとよく読まずに契約するのは禁物。法律の改正も踏まえ、公正な契約を結ぶ努力が欠かせない。
h3,      [第5回]脚光浴びる生産スケジューラ　宣伝に踊らされず、腰据えて導入を
p,            「スマート工場」「インダストリー4.0」といったブームに乗り、自動化工場の中核システムである「生産スケジューラ」が脚光を浴びている。だが生産スケジューラは、想定以上に導入が難しいシステム。使いこなすには、生産体制の見直しを含めた長期の取り組みが求められる。
h3,      ［第4回］海外製ERPパッケージ導入が頓挫　日本企業に合わない３つの理由
p,            ある中堅設備機器メーカーは販売管理システムを刷新するため、海外製ERPパッケージの導入を企画した。だが、構築したシステムに現場から不満が噴出。システムは廃棄された。失敗の背景には、日本の商慣習とは合わない海外製ERPの特性がある。
h3,      ［第3回］カスタマイズ費の膨張が止まらない　原因はパッケージの認識違い
p,            パッケージの修正費が膨らむトラブルは、今も枚挙に暇がない。実は、この種の問題は海外製より国産製品の採用時に起こりがちだ。かつての国産パッケージはカスタマイズが当然だったが、今は違う。「パッケージは修正しない」という原則を今一度肝に銘じたい。
h3,      [第2回]「現状のまま」は禁句　システム刷新の落とし穴
p,            基幹システムの刷新でトラブルが起きやすい典型パターンは、旧システムの機能を、現状のまま新システムに載せ替えるケースだ。既存システムには自社業務や業界慣習に基づく機能を組み込んでいる。こうした機能を「現状のまま」新システムに反映させるのは本質的に難しい。
h2,    日経クロステック Special
h3,      What's New
h3,      経営
h3,      クラウド
h3,      アプリケーション／DB／ミドルウエア
h3,      運用管理
h3,      設計／開発
h3,      サーバー／ストレージ
h3,      ネットワーク／通信サービス
h3,      セキュリティ
h2,    ピックアップ
h2,    ランキング IT
h3,      NTTデータやインドTCSに追いつかれた富士通のサービス事業、次の一手は
h3,      「ahamoショック」にMVNOは耐えられるか、mineoが月200円上乗せで5G対応
h3,      驚異的な性能向上は本物か、M1搭載「Mac mini」の実力を試す
h3,      天才プログラマー謹製LGWAN向けテレワークシステム、460自治体が使い始めた裏側
h3,      福井県の企業支援サイトが消失、バックアップが残っていた意外な場所
h3,      「ソフトウエアにカネを払えるか」と言った日本企業、悔い改めてもDXが的外れなワケ
h3,      「ahamoショック」にMVNOは耐えられるか、mineoが月200円上乗せで5G対応
h3,      ノートPCの内蔵ストレージ最新事情、小型・高速のSSDが普及しさらに快適に
h3,      新機軸を打ち出した「グーグルペイ」は無敵なのか、そのインパクトを検証する
h3,      コンテナ管理ツールのKubernetesがさらに進化、次世代の「OS」に
h3,      福井県の企業支援サイトが消失、バックアップが残っていた意外な場所
h3,      ドコモが月20ギガバイトで2980円の新料金「ahamo」、5分以内の国内通話も無料
h3,      使って実感、iPhone 12 miniこそiPhone SE（第2世代）であってほしかった
h3,      部屋の「電球」を観測すると盗聴が可能に、スパイ映画顔負けのLamphone
h3,      「ソフトウエアにカネを払えるか」と言った日本企業、悔い改めてもDXが的外れなワケ
p,            ランキング一覧
h2,    おすすめ転職情報
h3,      マーケティング企画・デザイナー（グローバルプロモーション）/ 自動認識ソリューションの大手企業
p,            大手企業（自動認識ソリューションの大手企業、東京都）
h3,      PM/インフラ/基盤方式/リーダー
p,            人気求人（株式会社エヌ・ティ・ティ・データ、東京都）
h3,      SE（PL/PM候補）【東証一部上場】※関西 ※複数名採用予定
p,            大手企業（日系Sier、大阪府）
h3,      市場系金融商品の時価評価・リスク管理システム開発
p,            社内SE（日系大手銀行、東京都）
h3,      日経TECHキャリア
p,            あなたに属性に合わせた最適な求人情報を掲載します。迷ったらおまかせ問い合わせ
h3,      APSP/旅行観光業界システム企画、開発を担うリーダ【法人】
p,            人気求人（株式会社エヌ・ティ・ティ・データ、東京都）
h3,      システム体制の構築担当
p,            社内SE（日系大手銀行、東京都）
h3,      ゲームプロデューサー【東証一部上場】
p,            人気求人（KLab株式会社、東京都）
h3,      ITコンプライアンス/Governance Manager
p,            社内SE（プルデンシャル・システムズ・ジャパン株式会社、東京都）
h3,      プロジェクトマネージャー（ペイメントビジネスなど）【東京】
p,            大手企業（日系大手メーカー、東京都）
h3,      フォレンジック/インシデントレスポンスエンジニア
p,            人気求人（日系Sier、東京都）
p,            日経TECHキャリアへ
h2,    おすすめのセミナー
h3,      ITリーダー養成180日実践塾　【第10期】
p,            8回のセミナーでリーダーに求められる“コアスキル”を身につけ、180日間に渡り、講師のサポートの...
h3,      ITリーダー養成50日集中塾　　【第13期】【第14期】
p,            ITの世界で活躍する女性がリーダーとしてさらに力を発揮できるようになるトレーニングプログラムです...
h3,      「リモートワーク時代の変革リーダー」オンライン講座 【第1期】
p,            DXの前提条件となる各種グローバルスタンダードだけでなく、組織の基本である人と組織のマネジメント...
h3,      ITアーキテクト養成講座【第12期】
p,            システム開発で一般的な「V字開発モデル」に沿って、上流工程から順を追ってITアーキテクトのタスク...
h3,      新商品アイデア、ビジネスチャンスの発見に必須の「ジョブ理論」
p,            ジョブ理論を実践的に活用するための「JOBSメソッド」を分厚い解説書を読まずに習得できるセミナー...
p,            セミナー一覧
h2,    おすすめの書籍
h3,      すべてわかるゼロトラスト大全
p,            これからのセキュリティー対策の基本となるゼロトラストを基礎から解説すると共に、ゼロトラストを支え...
h3,      IT業界徹底研究　就職ガイド2022年版
p,            2022年に卒業する学生に向けた、IT/通信業界の動向や代表的な企業・職種・仕事の魅力がこれ一冊...
h3,      DX推進から基幹系システム再生まで　デジタルアーキテクチャー設計・構築ガイド
p,            多くの企業で、デジタル化を果たそうとする動きが出てきました。そこで本書では、DXのための情報シス...
h3,      デジタルケイパビリティ　ＤＸを成功に導く組織能力
p,            日本企業には日本企業に合ったデジタル化手法をとるべきで、具体的には「５つの力」を組織として備える...
h3,      初心者でもしっかりわかる 図解ネットワーク技術
p,            インターネットでおなじみのTCP/IP。そのTCPとは、IPとは、といったところから懇切丁寧にネ...
p,            書籍一覧
p,"            Copyright © Nikkei Business Publications, Inc. All Rights Reserved."
h3,      この機能は会員登録（無料）で使えるようになります
h3,      フォロー連載・特集
h3,      設定
title,難しくなった要件定義 | 日経クロステック（xTECH）
p,            詳しく検索する
h1,  難しくなった要件定義
p,            ITエンジニアに何が必要か
p,            要件定義を終えたあとの工程でシステムの仕様が変更され、設計、製造、テストをやり直す。システム構築プロジェクトでは、この「手戻り」がしばしば発生します。手戻りは、品質・コスト・納期に大きな影響を与えます。品質・コスト・納期を守るには、手戻りをできる限りなくすことが欠かせません。
p,            手戻りの最大の原因は、要件定義の失敗にあります。手戻りが発生する要件定義の失敗パターンを三つ挙げましょう（図1）。
p,            一つ目は、要件に過不足が生じる、というパターンです。システム化の目的・目標を実現するために必要な要件に抜けや漏れがあったり、不要な要件を盛り込んでしまったりします。要件を決める材料である課題や解決策について議論する段階で、すでにそれらに過不足が生じているケースもあります。
p,            二つ目は、要件定義書に記載された内容が具体性に欠ける、というパターン。要件定義書の記述内容を見ても、新しい業務プロセス、システムが備えるべき機能、入出力情報がはっきりしない、というものです。
p,            決めた要件について、プロジェクトの承認者となる経営層、上級管理者、利用部門の代表者といった主要な利害関係者から十分な合意を得られない。これが三つ目の失敗パターンです。合意を得られないので、要件定義が長引きます。もしくは要件が確定しないまま、見切り発車で設計工程に進むこともあります。
p,            次ページ 業務を抜本的に見直すプロジェクトが増えた
h3,      手戻りなしの要件定義［業務の分析・設計］
p,            次の記事
h4,        要件定義の進め方とスキル
h2,    あなたにお薦め
h3,      要件定義の進め方とスキル
h3,      AIシステムの要件定義
h3,      非機能要件定義
h3,      AI機能要件定義
h3,      バックエンド機能要件定義
h3,      フロントエンド要件定義
h3,      業務要件定義/管理機能要件定義
h3,      DXの要件定義、基幹系プロジェクトとはこう違う
h3,      要件定義の進め方
h3,      ITプロジェクト推進力コース
h3,      方針と実施計画の策定(手順1)
h3,      システム設計とストーリー作り
h2,    注目のイベント
h3,      1日1テーマ、60分でわかるニューノーマル時代のDX ～ DIGITAL Foresight 2020-2021 Winter
p,            2020年 12月 8日 17:00～ 2021年1月28日 18:00
h2,    ラーニングのランキング
h3,      OJTを効果的に進める方法
h3,      「打合せ」は間違い？送り仮名の付け方に悩むSE
h3,      論理演算の種類と真理値表
h3,      一目で要点が分かる「要約」の書き方
h3,      Pythonの「クラス」を理解、オブジェクト指向プログラミングの基本を押さえる
h3,      2進数と10進数の変換方法
h3,      Pythonでデータ分析するなら必須、pandasライブラリーを使ってみよう
h3,      エグゼクティブサマリーの作り方
h3,      度を越した完璧主義から脱出する
h3,      適切な結線方式の理解
h3,      一目で要点が分かる「要約」の書き方
h3,      「打合せ」は間違い？送り仮名の付け方に悩むSE
h3,      2進数と10進数の変換方法
h3,      Pythonでデータ分析するなら必須、pandasライブラリーを使ってみよう
h3,      Pythonの「クラス」を理解、オブジェクト指向プログラミングの基本を押さえる
h3,      論理演算の種類と真理値表
h3,      適切な結線方式の理解
h3,      確認申請が必要な工事とは
h3,      エグゼクティブサマリーの作り方
h3,      なぜコンピューターは2進数を使うのか
h2,    おすすめのセミナー
h3,      ITリーダー養成180日実践塾　【第10期】
p,            8回のセミナーでリーダーに求められる“コアスキル”を身につけ、180日間に渡り、講師のサポートの...
h3,      ITリーダー養成50日集中塾　　【第13期】【第14期】
p,            ITの世界で活躍する女性がリーダーとしてさらに力を発揮できるようになるトレーニングプログラムです...
h3,      「リモートワーク時代の変革リーダー」オンライン講座 【第1期】
p,            DXの前提条件となる各種グローバルスタンダードだけでなく、組織の基本である人と組織のマネジメント...
h3,      CIO養成講座 【第28期】
p,            業種を問わず活用できる内容、また、幅広い年代・様々なキャリアを持つ男女ビジネスパーソンが参加し、...
h3,      新商品アイデア、ビジネスチャンスの発見に必須の「ジョブ理論」
p,            ジョブ理論を実践的に活用するための「JOBSメソッド」を分厚い解説書を読まずに習得できるセミナー...
p,            セミナー一覧
h2,    ラーニングの講座
h3,      ビジネススキル（ベーシック）
h3,      ビジネススキル（マネジメント）
h3,      キャリア
h3,      テクノロジー（一般）
h3,      テクノロジー（IT）
h3,      ITシステム開発
h3,      ネットワーク技術
h3,      ITデータ分析
h3,      ITプロジェクトマネジメント
h3,      ITリーダー・マネージャー
h3,      マネジメント（製造）
h3,      品質（製造）
h3,      コスト削減（製造）
h3,      付加価値（製造）
h3,      建築・土木
h3,      学習コース
h3,      ラーニングトップ
p,"            Copyright © Nikkei Business Publications, Inc. All Rights Reserved."
h3,      この機能は会員登録（無料）で使えるようになります
h3,      フォロー連載・特集
h3,      設定
title,【システム開発の怖い話】要件定義が終わらず、ベンダーが逃げた。 | ガチで、システムわからないんだけど……。 | ダイヤモンド・オンライン
h1,  【システム開発の怖い話】要件定義が終わらず、ベンダーが逃げた。
h2,    社長がアホやからITがでけへん。【第4回】
p,            細川義洋
p,            有料会員になると記事のクリップ機能がご利用いただけます。詳細はこちら
p,            細川義洋
p,            ほそかわ・よしひろ
p,            
p,            政府CIO補佐官。ITプロセスコンサルタント。元・東京地方裁判所民事調停委員・IT専門委員、東京高等裁判所IT専門委員。立教大学経済学部経済学科卒業後、NECソフト株式会社（現NECソリューションイノベータ株式会社）にて金融機関の勘定系システム開発など多くのITプロジェクトに携わる。その後、日本アイ・ビー・エム株式会社にて、システム開発・運用の品質向上を中心に、多くのITベンダと発注者企業に対するプロセス改善とプロジェクトマネジメントのコンサルティング業務を担当。独立後は、プロセス改善やIT紛争の防止に向けたコンサルティングを行なう一方、ITトラブルが法的紛争となった事件の和解調停や裁判の補助を担当する。これまで関わったプロジェクトは70以上。調停委員時代、トラブルを裁判に発展させず解決に導いた確率は９割を超える。システム開発に潜む地雷を知り尽くした「トラブル解決請負人」。2016年より政府CIO補佐官に抜擢され、政府系機関システムのアドバイザー業務に携わる。著書に『なぜ、システム開発は必ずモメるのか？ 49のトラブルから学ぶプロジェクト管理術』『「IT専門調停委員」が教える モメないプロジェクト管理77の鉄則』（ともに日本実業出版社）、『プロジェクトの失敗はだれのせい？』『成功するシステム開発は裁判に学べ！』（ともに技術評論社）などがある。
p,            
p,            ガチで、システムわからないんだけど……。
p,            
p,            バックナンバー一覧
p,            かつてない「システム発注者のための入門書」として注目を集め、現在5刷のロングセラー『システムを「外注」するときに読む本』。本連載では、その著者であり元東京高等裁判所IT専門調停委員、現在は経済産業省CIO補佐官の細川義洋氏が、システム開発における「経営者の役割と責任」を裁判例や実例をベースに問うていきます。（構成：今野良介）。
h2,    「完璧な要件定義」を目指した末路
p,            自社の業務を改善し、新しい事業を始めようとするのであれば、それを支援する何らかのITシステムを導入することは、もはや必須と言っても良いほどに当たり前になってきました。
p,            ITシステムを導入するには、当然のことながら、そのシステムに持たせたい機能や性能を決めて、ITベンダーに伝えなければなりません。たとえば、「顧客の購買履歴から消費傾向を分析し、顧客ごとに効果的な広告を打ちたい」と考えるなら、システムには、次のような性能を「要件」として定める必要があります。
p,            ・購買履歴として商品名、価格、年月日、購買理由を記録する・顧客の消費傾向にマッチする当社製品を複数選択する・効果的なWEB広告媒体と発信日時を決定する・購買履歴の入力は、打鍵開始から記録までを30秒以内で完了すること……などなど
p,            この「要件を決める作業」が、一般に「要件定義」とか「要求定義」、あるいは「仕様確定」などと呼ばれるものです。
p,            企業の活動にはITシステムが必須という時代ですから、この要件定義は、ほとんどすべての企業が行わなければならない仕事だと言えます。銀行であれ商社であれ、町工場、旅館、芸能プロダクションであれ、業態や規模の大小を問わず、ITシステムの要件定義は経理や人事と同じ必須スキルになってきました。
p,            とはいえ、ITシステムというものは専門性が高いですから、発注者企業内の人間だけで要件定義を行うことは困難なことも多いものです。事実、ITベンダーに大まかな要望だけを伝えて、「要件定義書」を作ってもらう、という例も少なくありません。
p,            ところが、これにも多くの問題があるのです。要件定義書を作るITベンダー側が、発注者企業の業務を理解せず、いつまで経っても要件が決まらず、何年かかっても欲しいシステムが手に入らない、ということがあります。
p,            発注者企業としては、多額の費用を掛けてITシステムを導入するわけですから、ベンダーにもしっかりと業務を理解してもらいたいところですし、要件定義書に不備があれば、納得のいくまでしっかりと修正をしてもらいたい、と考えるのは当然でしょう。
p,            しかし実際には、要件定義の修正は、いつまででも続けられるものではありません。
p,            たとえば、過去にこんな裁判がありました。
p,            ------
p,            以前、ある人材派遣企業が、基幹システムの要件定義と開発をベンダーに依頼した。人材派遣企業は、ベンダーの作る仕様書（要件定義書）の出来が気にくわなかったようで、ベンダーが何度直してもOKを出さず、要件が決まらないまま約2年が過ぎた。2年経っても要件定義すら終わらず、いつ終わるのかすら分からないという状態に、ベンダーの方が我慢しきれなくなり、あるとき、ベンダーは契約を解除した。
p,            突然の解約に驚いた人材派遣企業は、「これはベンダーの債務不履行だ」として、損害賠償を求める訴訟を提起した。
p,            ------
p,            こうした例は他にもいくつかあって、とにかく発注者企業がITベンダーに「100点満点」を求めること、つまり「自分達が思いつくすべての機能を入れて、品質も盤石になるような要件定義をしなければならない」と望むことが、要件定義段階のトラブルを引き起こすケースが多いのです。
p,            正直、それではベンダーも逃げます。いつまで経っても先の見えない要件定義を延々と続けさせられていたら、ベンダーも人を貼り付けっぱなしにできませんし、コストばかりが膨らんで赤字です。「とっとと逃げて、こんな質の悪いお客さんには近寄らないようにしよう」と考えるようになってしまいます。
p,            実際、この裁判の判決は、こうでした。
p,            ---------
p,            （発注者である人材派遣企業が）新たな要求事項を追加するなどして、本件ソフトウェアの要件定義を確定させようとしなかった上、ベンダーから提案された追加費用の負担にも一切応じようとしなかったことに最大の原因があると考えられる。そうだとすれば、ベンダーに債務不履行の原因があるということはできないというべきである。
p,            ---------
p,            つまり、人材派遣企業の言い分は却下されたのです。
p,            良いITシステムを導入するのに熱心なこと自体は、もちろんよいことです。ですが、度が過ぎると、ベンダーが持ちませんし、いつまで経っても何も出来ないプロジェクトになってしまいます。
p,            本来あるべき姿は、ベンダーに頼らなくても、自分達で要件定義ができる程度のスキル・知識を発注者側の社員が持っていることです。会社の経営陣としても、そうした観点で、社員向けのIT教育を充実させることが大切だと、わたしは思っています。
p,            『システムを「外注」するときに読む本』では、発注者企業が、ＩＴベンダーに発注する前に最低限の知識を得て、トラブルを回避してプロジェクトを成功させるためのポイントを凝縮しています。是非ご一読され、使い倒し、貴社のプロジェクトの成功に寄与できることを心より願っています。
p,            次のページ
p,            システムの「外注」成功の鉄則
p,            有料会員になると記事のクリップ機能がご利用いただけます。詳細はこちら
p,            システムを「外注」するときに読む本
p,            細川　義洋 著
p,            ＜内容紹介＞
p,            システムの外注は失敗率が異常に高いプロジェクト。元IBMのプロマネで「ＩＴ紛争解決請負人」のシステム開発スペシャリストが、実際のトラブル事例や裁判例を元に、失敗の本質と原因を網羅した７つのストーリーから成功法則を導き出した１冊。今までなかった、「発注者」に向けた入門書の決定版！
p,            関連記事
h2,    特集
h3,      ウィーワーク「最大半額」値下げでもハード・ソフト両面で瀬戸際な理由
h3,      NEC新野社長がNTT支配に反論！「家来には成り下がらない」
h3,      ワークマンを生んだベイシア「創業者ジュニア」、新経営戦略を語り尽くす
h3,      賃貸物件を建てていい地域・ダメな地域、空室率や敷金・礼金を見よ！
p,            あなたにおすすめ
p,            書籍オンライン 記事ランキング
p,            服が、めんどい　「いい服」「ダメな服」を１秒で決める
p,            センスの悪い男性が、つい選んでしまう「ダメな私服」
p,            服が、めんどい　「いい服」「ダメな服」を１秒で決める
p,            センスの悪い人が買う「ダウンジャケット」はこれだ！
p,            発達障害サバイバルガイド
p,            発達障害の僕が発見した「食事はラーメンとコンビニでいいや」という人に伝えたいたった一つの事実
p,            対比思考
p,            「理解力や読解力が低い人」に共通するヤバい口ぐせ
p,            独学大全
p,            独学の達人はやっている「勉強でここから先は自分の能力の限界だ」と思ったときの復活法
p,            服が、めんどい　「いい服」「ダメな服」を１秒で決める
p,            センスの悪い人が買う「ダウンジャケット」はこれだ！
p,            対比思考
p,            「理解力や読解力が低い人」に共通するヤバい口ぐせ
p,            ULTRA LEARNING　超・自習法
p,            「TEDで話題の独学術」が解説！ 【インドの天才数学者・ラマヌジャン】の才能を爆発させた“すごい勉強法”とは？
p,            独学大全
p,            心が強い人は「面接で緊張する自分」を他人のように扱う
p,            独学大全
p,            独学の達人がやっている「図書館を使い倒す」超具体的な方法
p,            服が、めんどい　「いい服」「ダメな服」を１秒で決める
p,            センスの悪い人が買う「ダウンジャケット」はこれだ！
p,            対比思考
p,            「理解力や読解力が低い人」に共通するヤバい口ぐせ
p,            子育てベスト100
p,            「子どものご飯はちょいちょいコンビニ」という親が知るべき3つのこと
p,            独学大全
p,            9割の人が知らない「人に親切にすると損をする」と思ったら知るべきたった一つの事実
p,            ぶっちゃけ相続
p,            税務調査の怖い質問、ウソはこうしてバレる！
p,            おれは無関心なあなたを傷つけたい
p,            なぜ、ウーマン村本大輔は「THE MANZAI」でメッセージを発信し続けるのか？
p,            反省記
p,            ついに明かされる！　伝説のパソコン「MSX」誕生の驚くべき“舞台裏”
p,            知らないと大損する！　定年前後のお金の正解
p,            知らないとヤバイ！ 「源泉徴収票」 の大事なポイント
p,            対比思考
p,            「理解力や読解力が低い人」に共通するヤバい口ぐせ
p,            ULTRA LEARNING　超・自習法
p,            「TEDで話題の独学術」が解説！ 【インドの天才数学者・ラマヌジャン】の才能を爆発させた“すごい勉強法”とは？
p,            書籍 週間ランキング
p,            子どもに伝わるスゴ技大全 カリスマ保育士てぃ先生の子育てで困ったら、これやってみ！
p,            てぃ先生 著
p,            独学大全
p,            読書猿 著
p,            「育ちがいい人」だけが知っていること
p,            諏内えみ 著
p,            嫌われる勇気
p,            岸見一郎 著/古賀史健 著
p,            精神科医が教える ストレスフリー超大全
p,            樺沢紫苑 著
p,            子育てベスト１００
p,            加藤紀子 著
p,            脱マウス最速仕事術
p,            森 新 著
p,            「自分だけの答え」が見つかる 13歳からのアート思考
p,            末永幸歩 著
p,            ワークマン式「しない経営」
p,            土屋哲雄 著
p,            成功者がしている100の習慣
p,            ナイジェル・カンバーランド 著/児島 修 訳
p,            (POSデータ調べ、11/22～11/28)
p,            ダイヤモンド社のサイト
p,"            DIAMOND,Inc. All Rights Reserved"
